Date,MA,UNH,LLY,WMT,AAPL,ORCL,V,TSLA,AVGO,JPM,NVO,GOOGL,META,COST,TSM,MSFT,XOM,NVDA,AMZN
2014-12-22,81.64727020263672,88.84154510498047,59.02949142456055,23.624706268310547,25.15110206604004,39.08715057373047,61.58784866333008,14.84000015258789,7.749975204467773,46.98777389526367,18.310306549072266,26.54926109313965,81.20549774169922,116.02792358398438,16.977746963500977,41.20009231567383,60.36594009399414,0.498744398355484,15.32699966430664
2014-12-23,82.39952087402344,88.67772674560547,57.64095687866211,23.701284408569336,25.062023162841797,39.3953857421875,61.83259963989258,14.731332778930664,7.7018280029296875,47.39743423461914,17.729291915893555,26.871959686279297,80.3680191040039,116.78948211669922,16.85630989074707,41.603668212890625,61.18091583251953,0.49562424421310425,15.314499855041504
2014-12-24,82.53116607666016,88.53116607666016,57.988101959228516,23.63838768005371,24.943994522094727,39.583763122558594,62.385047912597656,14.817333221435547,7.697245121002197,47.39743423461914,18.17750358581543,26.780187606811523,80.52753448486328,116.38435363769531,16.962566375732422,41.33747482299805,60.657005310058594,0.49370408058166504,15.15149974822998
2014-12-26,82.53116607666016,88.41905212402344,58.178192138671875,23.769655227661133,25.384929656982422,39.472450256347656,62.149620056152344,15.187999725341797,7.689600467681885,47.45052719116211,18.123552322387695,27.00912094116211,80.53751373291016,116.21427154541016,16.932205200195312,41.11422348022461,60.288330078125,0.49418413639068604,15.454500198364258
2014-12-29,82.446533203125,88.22936248779297,57.938499450683594,23.69580841064453,25.36710548400879,39.05289077758789,61.872215270996094,15.047332763671875,7.740804672241211,47.76155090332031,17.895288467407227,26.79914093017578,79.77979278564453,116.13323211669922,16.985332489013672,40.7449836730957,60.19776153564453,0.4934641122817993,15.60200023651123
2014-12-30,81.7789306640625,88.67772674560547,57.55830001831055,23.736841201782227,25.057567596435547,38.82170867919922,61.66709518432617,14.815333366394043,7.707178115844727,47.90569305419922,17.708532333374023,26.697891235351562,78.9822006225586,116.25479888916016,17.030866622924805,40.37574005126953,60.16542434692383,0.48890382051467896,15.515000343322754
2014-12-31,81.01726531982422,87.16024017333984,57.02106857299805,23.487958908081055,24.580995559692383,38.504913330078125,61.119300842285156,14.827333450317383,7.687307834625244,47.473289489746094,17.56328773498535,26.467464447021484,77.78579711914062,114.8449935913086,16.985332489013672,39.88629150390625,59.7967414855957,0.48122352361679077,15.517499923706055
2015-01-02,80.56591796875,86.89297485351562,57.90543746948242,23.493425369262695,24.347166061401367,37.956932067871094,61.77666091918945,14.620667457580566,7.649094581604004,47.70997619628906,17.633838653564453,26.412099838256836,78.2145004272461,114.73161315917969,16.909439086914062,40.152488708496094,60.04252624511719,0.4831434190273285,15.425999641418457
2015-01-05,78.29976654052734,85.46172332763672,57.33514404296875,23.425058364868164,23.661266326904297,37.42461013793945,60.413028717041016,14.005999565124512,7.526818752288818,46.22882080078125,17.60064125061035,25.908843994140625,76.95829010009766,113.42720794677734,16.49960708618164,39.78325653076172,58.39967727661133,0.47498321533203125,15.10949993133545
2015-01-06,78.1305160522461,85.28923797607422,57.62442398071289,23.60556411743164,23.663496017456055,37.03825759887695,60.02372360229492,14.085332870483398,7.35563325881958,45.03015899658203,17.388980865478516,25.26943016052246,75.9214096069336,114.92609405517578,16.211206436157227,39.199344635009766,58.08918762207031,0.46058252453804016,14.76449966430664
2015-01-07,79.34585571289062,86.16008758544922,57.21946334838867,24.231868743896484,23.995319366455078,37.046836853027344,60.82794189453125,14.063332557678223,7.554333686828613,45.0988655090332,17.51763343811035,25.195112228393555,75.9214096069336,116.9272232055664,16.44647979736328,39.69738006591797,58.67778015136719,0.45938241481781006,14.920999526977539
2015-01-08,80.5800552368164,90.27278900146484,58.574913024902344,24.743314743041992,24.91727066040039,37.27008056640625,61.64379119873047,14.041333198547363,7.931856632232666,46.106658935546875,17.779094696044922,25.28289794921875,77.9453125,117.93185424804688,16.5527286529541,40.865211486816406,59.65445327758789,0.476663202047348,15.02299976348877
2015-01-09,79.5531005859375,89.42781066894531,57.79800796508789,24.436994552612305,24.943994522094727,37.252899169921875,60.73002624511719,13.77733325958252,8.016687393188477,45.30500793457031,17.93264389038086,24.974159240722656,77.50664520263672,116.1170425415039,16.089767456054688,40.52170944213867,59.57037353515625,0.47858333587646484,14.846500396728516
2015-01-12,78.53562927246094,88.41905212402344,57.37647247314453,24.6202335357666,24.329357147216797,37.149864196777344,60.611122131347656,13.480667114257812,7.883713245391846,44.91563415527344,18.136003494262695,24.79161262512207,76.48970031738281,115.4688720703125,15.77859878540039,40.01508712768555,58.425537109375,0.47258302569389343,14.570500373840332
2015-01-13,78.71466064453125,88.86742401123047,57.343414306640625,24.42605209350586,24.54537010192871,36.85795974731445,60.788299560546875,13.616666793823242,7.8393874168396,44.92325210571289,18.13184928894043,25.028026580810547,76.22051239013672,114.310302734375,15.975926399230957,39.808998107910156,58.21208953857422,0.4718629717826843,14.737000465393066
2015-01-14,78.62982940673828,89.09159088134766,57.657493591308594,23.687610626220703,24.451841354370117,36.969573974609375,59.57150650024414,12.845999717712402,7.901288032531738,43.373390197753906,18.28125762939453,25.23401641845703,76.05101776123047,112.86813354492188,15.983513832092285,39.46552276611328,58.043907165527344,0.47378307580947876,14.66349983215332
2015-01-15,77.48987579345703,90.06585693359375,57.64095687866211,23.89820098876953,23.788204193115234,36.60039520263672,59.00507736206055,12.791333198547363,7.743094444274902,41.983856201171875,18.3310546875,25.138254165649414,73.82772064208984,112.86813354492188,17.372398376464844,39.053340911865234,57.539405822753906,0.4704229235649109,14.34749984741211
2015-01-16,78.95016479492188,91.19535064697266,58.417884826660156,23.731369018554688,23.60337257385254,37.35593032836914,59.429317474365234,12.871333122253418,7.934150695800781,42.70153045654297,18.380861282348633,25.459957122802734,74.9543228149414,113.2003402709961,17.152301788330078,39.70596694946289,58.9365234375,0.47906336188316345,14.536999702453613
2015-01-20,79.383544921875,91.0660400390625,59.53368377685547,23.709489822387695,24.211328506469727,37.690765380859375,59.869873046875,12.795332908630371,8.014392852783203,42.5335578918457,18.70041847229004,25.43402099609375,76.01113891601562,112.92487335205078,17.524188995361328,39.83476257324219,58.9171028137207,0.48050346970558167,14.472000122070312
2015-01-21,78.87478637695312,94.25617218017578,59.70723342895508,23.69580841064453,24.39616584777832,37.338748931884766,59.97244644165039,13.104666709899902,8.05336856842041,42.67099380493164,18.754365921020508,25.955230712890625,76.50962829589844,112.73043823242188,17.615259170532227,39.43118667602539,59.42161178588867,0.4872237741947174,14.862500190734863
2015-01-22,79.49658966064453,98.1619644165039,59.889060974121094,24.149816513061523,25.030839920043945,37.81954574584961,60.04704666137695,13.441332817077637,8.039612770080566,43.968902587890625,18.3642578125,26.798641204833984,77.41690826416016,114.45613098144531,17.99473762512207,40.4702033996582,60.06842041015625,0.49562424421310425,15.515999794006348
2015-01-23,79.50603485107422,96.56688690185547,59.6163330078125,24.207252502441406,25.160003662109375,37.93973922729492,60.207881927490234,13.419333457946777,8.17564582824707,43.27413558959961,18.210710525512695,27.030569076538086,77.59636688232422,115.08807373046875,18.207244873046875,40.513126373291016,58.78773880004883,0.4970639646053314,15.619500160217285
2015-01-26,78.76172637939453,96.2306137084961,59.59979248046875,24.24007797241211,25.186738967895508,37.690765380859375,59.79762268066406,13.770000457763672,8.15654182434082,43.342864990234375,18.741918563842773,26.76971435546875,77.26736450195312,115.78487396240234,18.336265563964844,40.367149353027344,59.350467681884766,0.49490413069725037,15.482999801635742
2015-01-27,77.03765869140625,94.85108184814453,59.28571701049805,23.939228057861328,24.304859161376953,37.261478424072266,58.5062370300293,13.732000350952148,8.008282661437988,42.907657623291016,18.878873825073242,25.99513053894043,75.55252075195312,114.22928619384766,18.359037399291992,36.6318473815918,58.82652282714844,0.47114297747612,15.337499618530273
2015-01-28,76.06725311279297,93.5146713256836,58.65755844116211,23.745040893554688,25.67888069152832,36.65189743041992,57.426979064941406,13.291333198547363,8.024331092834473,41.800621032714844,18.667219161987305,25.55821418762207,76.01113891601562,113.11930084228516,18.161705017089844,35.369564056396484,56.88614273071289,0.46346256136894226,15.195500373840332
2015-01-29,76.67021179199219,94.31654357910156,59.59979248046875,23.991191864013672,26.47835922241211,36.79786682128906,57.80925750732422,13.680000305175781,8.141258239746094,42.503013610839844,19.057327270507812,25.598115921020508,77.76585388183594,113.94569396972656,17.675979614257812,36.07368850708008,56.64683151245117,0.4747430384159088,15.58899974822998
2015-01-30,77.28258514404297,91.60920715332031,59.50887680053711,23.241811752319336,26.090871810913086,35.965057373046875,59.41999435424805,13.573332786560059,7.862315654754639,41.51812744140625,18.49291229248047,26.811111450195312,75.68212890625,115.84969329833984,17.23578643798828,34.691192626953125,56.54336929321289,0.4608224034309387,17.726499557495117
2015-02-02,78.1776351928711,92.50589752197266,59.2526741027832,23.441463470458984,26.41822624206543,36.64331817626953,59.52022933959961,14.062666893005371,7.8271613121032715,42.35033416748047,18.56346893310547,26.544273376464844,74.76488494873047,118.28834533691406,17.410348892211914,35.44684600830078,57.94042205810547,0.4709030091762543,18.223499298095703
2015-02-03,78.95958709716797,92.95426940917969,58.59143829345703,23.572738647460938,26.422683715820312,36.95240020751953,60.55753707885742,14.557332992553711,7.886769771575928,43.3046760559082,18.56761360168457,26.599138259887695,75.17366027832031,124.56737518310547,17.569721221923828,35.72163009643555,59.66738510131836,0.48266342282295227,18.177499771118164
2015-02-04,79.30816650390625,93.04913330078125,58.03767395019531,23.69855308532715,26.625328063964844,36.420082092285156,61.74636459350586,14.569999694824219,8.009044647216797,43.04510498046875,17.936796188354492,26.240026473999023,75.40296173095703,126.32542419433594,17.89607048034668,35.92771530151367,59.156410217285156,0.48386350274086,18.237499237060547
2015-02-05,80.85324096679688,93.82506561279297,59.02124786376953,23.870849609375,26.815372467041016,37.0554313659668,63.35707473754883,14.732666969299316,8.116036415100098,43.342864990234375,18.127704620361328,26.42606544494629,75.3830337524414,124.79370880126953,17.956789016723633,36.45151901245117,59.73853302001953,0.49178385734558105,18.694499969482422
2015-02-06,79.28934478759766,92.773193359375,58.15340042114258,23.88453483581543,26.58956527709961,36.90088653564453,62.33607482910156,14.490667343139648,8.004463195800781,44.19794845581055,17.608936309814453,26.62806510925293,74.24645233154297,124.46726989746094,17.53177833557129,36.41716384887695,59.627750396728516,0.4896237254142761,18.714000701904297
2015-02-09,79.6944351196289,91.81614685058594,57.53352737426758,23.49616050720215,26.76618766784668,37.261478424072266,61.879215240478516,14.498666763305664,7.8134026527404785,44.14449691772461,17.459537506103516,26.398632049560547,74.216552734375,123.4963150024414,17.205427169799805,36.374229431152344,59.666831970214844,0.48914381861686707,18.527999877929688
2015-02-10,79.35527038574219,93.95439147949219,58.26913070678711,23.873592376708984,27.28040313720703,37.76803970336914,61.66709518432617,14.419333457946777,8.1802339553833,44.63313674926758,17.762495040893555,26.941287994384766,74.96428680419922,124.06548309326172,18.108579635620117,36.580326080322266,59.308441162109375,0.5028245449066162,18.649999618530273
2015-02-11,79.57196044921875,94.71312713623047,58.22748565673828,23.613765716552734,27.919818878173828,37.227142333984375,62.1154670715332,14.186667442321777,8.249011039733887,44.56442642211914,17.662891387939453,26.833555221557617,76.28032684326172,123.72567749023438,18.43492889404297,36.39141082763672,59.041255950927734,0.49946439266204834,18.756999969482422
2015-02-12,82.45487213134766,94.70453643798828,58.71028137207031,23.490690231323242,28.2730770111084,37.682167053222656,63.26442337036133,13.525333404541016,8.383513450622559,45.4806022644043,17.907747268676758,27.233068466186523,76.00116729736328,123.97737884521484,18.57154083251953,37.001075744628906,60.194725036621094,0.5352261066436768,18.85849952697754
2015-02-13,82.09686279296875,94.35964965820312,58.7352409362793,23.46881103515625,28.411685943603516,37.71651840209961,62.96548843383789,13.584667205810547,8.417903900146484,45.556941986083984,18.160900115966797,27.489931106567383,75.51263427734375,123.42366790771484,18.852352142333984,37.67085647583008,60.84636688232422,0.5354660749435425,19.09149932861328
2015-02-17,82.45487213134766,94.63553619384766,59.56767654418945,23.509836196899414,28.57936668395996,37.63925552368164,63.25505065917969,13.623332977294922,8.472928047180176,45.88523864746094,18.3310546875,27.183191299438477,75.37306213378906,123.78433227539062,18.799224853515625,37.68815231323242,60.63785934448242,0.5371460914611816,18.771499633789062
2015-02-18,82.65274047851562,94.64418029785156,59.10981750488281,23.60009002685547,28.778350830078125,37.86247634887695,62.84639358520508,13.630666732788086,8.406441688537598,45.327903747558594,18.625713348388672,27.065481185913086,76.47972106933594,123.53269958496094,18.753684997558594,37.644901275634766,59.308441162109375,0.5309059023857117,18.668500900268555
2015-02-19,84.03764343261719,94.86833953857422,59.201416015625,22.842500686645508,28.717979431152344,37.871063232421875,62.841732025146484,14.11400032043457,8.475221633911133,45.22102355957031,18.746065139770508,27.25501251220703,79.18159484863281,123.06283569335938,18.609493255615234,37.61897659301758,58.285301208496094,0.5323458909988403,18.950000762939453
2015-02-20,85.5356216430664,97.10148620605469,59.83404541015625,23.055828094482422,28.952739715576172,37.57915496826172,63.75246047973633,14.473999977111816,8.563871383666992,45.65620422363281,19.733797073364258,27.023086547851562,79.66015625,123.79277038574219,18.54877281188965,37.93029022216797,58.598114013671875,0.536186158657074,19.183000564575195
2015-02-23,85.84654998779297,100.3605728149414,59.176429748535156,23.137880325317383,29.735246658325195,37.58772277832031,63.75482177734375,13.822667121887207,8.62424373626709,45.312625885009766,19.708894729614258,26.68392562866211,78.60333251953125,124.5059814453125,18.381803512573242,38.181095123291016,58.00511169433594,0.5318659543991089,19.006999969482422
2015-02-24,86.03496551513672,99.52426147460938,59.01828384399414,23.129680633544922,29.549671173095703,37.673583984375,63.628719329833984,13.607333183288574,8.649459838867188,46.43495559692383,19.650794982910156,26.865976333618164,78.2145004272461,124.35491943359375,19.00414276123047,38.129207611083984,58.272274017333984,0.537527859210968,18.929500579833984
2015-02-25,87.30680084228516,98.33438110351562,58.56877899169922,22.856178283691406,28.79399299621582,37.5447998046875,63.75482177734375,13.583999633789062,8.611251831054688,46.67924880981445,19.621742248535156,27.298904418945312,79.3211669921875,123.7424545288086,19.00414276123047,38.042728424072266,58.38957214355469,0.5334319472312927,19.26849937438965
2015-02-26,85.97842407226562,97.99816131591797,58.29405975341797,22.91908073425293,29.15842056274414,37.682167053222656,63.92763137817383,13.812666893005371,9.877569198608398,47.01520538330078,19.72549819946289,27.89542579650879,80.16862487792969,123.04609680175781,18.73092269897461,38.10326385498047,57.77050018310547,0.5348777174949646,19.239999771118164
2015-02-27,84.9137954711914,97.97230529785156,58.41061782836914,22.954639434814453,28.72021484375,37.62206268310547,63.357784271240234,13.555999755859375,9.75300121307373,46.78615951538086,19.816802978515625,28.062013626098633,78.73294830322266,123.30614471435547,18.61707878112793,37.9216423034668,57.69881057739258,0.5315043330192566,19.007999420166016
2015-03-02,86.69441986083984,98.63619232177734,59.201416015625,22.962844848632812,28.861061096191406,37.8023681640625,64.98783111572266,13.155332565307617,9.859990119934082,47.16025924682617,19.717195510864258,28.679983139038086,79.51060485839844,124.1284408569336,18.692975997924805,37.94759750366211,57.37297821044922,0.5445150136947632,19.283000946044922
2015-03-03,85.70520782470703,97.30841064453125,58.57709503173828,22.801481246948242,28.921432495117188,37.244300842285156,64.2895736694336,13.303999900817871,9.798850059509277,47.31295394897461,19.596845626831055,28.868017196655273,79.36104583740234,123.65013885498047,18.594314575195312,37.4287109375,57.099266052246094,0.5343958735466003,19.230499267578125
2015-03-04,86.40237426757812,98.1360855102539,58.810184478759766,22.58541488647461,28.738096237182617,37.44178009033203,63.92763137817383,13.496000289916992,9.889033317565918,47.43510818481445,19.526290893554688,28.845073699951172,80.65715789794922,123.48239135742188,18.465286254882812,37.23845672607422,56.81254196166992,0.5404189825057983,19.13599967956543
2015-03-05,87.43868255615234,98.97242736816406,58.76020812988281,22.856178283691406,28.26189613342285,37.60490036010742,64.01638793945312,13.375332832336426,9.978445053100586,47.33585739135742,19.439138412475586,28.999692916870117,80.96621704101562,126.8385238647461,18.563949584960938,37.28169250488281,56.52580261230469,0.550779402256012,19.39150047302246
2015-03-06,85.5356216430664,97.3256607055664,56.945579528808594,22.588151931762695,28.304372787475586,36.3857536315918,62.89777755737305,12.925333023071289,9.77363395690918,46.48839569091797,19.30218505859375,28.57424545288086,79.76982116699219,125.47087097167969,18.283138275146484,36.63308334350586,55.80244445800781,0.543310284614563,19.004499435424805
2015-03-09,85.84654998779297,99.06730651855469,57.919490814208984,22.66746711730957,28.42510414123535,36.65189743041992,63.38349533081055,12.725333213806152,9.714790344238281,46.95411682128906,19.335384368896484,28.634096145629883,79.2015380859375,126.42741394042969,17.79741096496582,37.056854248046875,55.49616241455078,0.5447559356689453,18.92799949645996
2015-03-10,83.69847106933594,96.96351623535156,57.253562927246094,22.445932388305664,27.837100982666016,35.904964447021484,61.93097686767578,12.687999725341797,9.561944961547852,45.77835464477539,19.381038665771484,27.923358917236328,77.31720733642578,124.3130111694336,17.493831634521484,36.34770202636719,54.90968704223633,0.5541524887084961,18.475500106811523
2015-03-11,81.93670654296875,97.5128402709961,56.98719024658203,22.201059341430664,27.329591751098633,35.60446548461914,61.82590103149414,12.916000366210938,9.526788711547852,45.99211883544922,19.094676971435547,27.715871810913086,77.33715057373047,123.67530822753906,17.82777214050293,36.304466247558594,54.75324630737305,0.5512612462043762,18.318500518798828
2015-03-12,84.08475494384766,99.38143920898438,57.9028434753418,22.53397560119629,27.82368278503418,35.73324203491211,62.95383071899414,12.73799991607666,9.638365745544434,46.85486602783203,19.331233978271484,27.989194869995117,78.69306182861328,125.3869857788086,17.858125686645508,35.47426223754883,54.883602142333984,0.5462016463279724,18.711999893188477
2015-03-13,82.67154693603516,99.70150756835938,58.17753982543945,22.53397560119629,27.631412506103516,36.3857536315918,61.89129638671875,12.578666687011719,9.552772521972656,46.572391510009766,19.754547119140625,27.581701278686523,77.81570434570312,125.25273132324219,18.12375831604004,35.78559112548828,54.65550994873047,0.5469244122505188,18.52899932861328
2015-03-16,83.57601165771484,102.53035736083984,59.15980529785156,22.916418075561523,27.935470581054688,37.27008056640625,62.82307052612305,13.046667098999023,9.92495059967041,47.22133255004883,20.2816104888916,28.012638092041016,77.83564758300781,125.84848022460938,18.427337646484375,35.94124984741211,55.23548889160156,0.5534296035766602,18.667499542236328
2015-03-17,82.87882995605469,101.73445129394531,58.96834182739258,22.73207664489746,28.40274429321289,36.80644226074219,61.76751708984375,12.982000350952148,9.866103172302246,47.03810501098633,20.028453826904297,27.811634063720703,79.12177276611328,125.8819808959961,18.450105667114258,36.06232452392578,54.79237365722656,0.5601761341094971,18.59600067138672
2015-03-18,83.73616027832031,103.77608489990234,61.21586227416992,22.707317352294922,28.722450256347656,37.88821792602539,62.507808685302734,13.380666732788086,9.99793815612793,47.144981384277344,20.431015014648438,28.238079071044922,80.66712951660156,126.63714599609375,18.753684997558594,36.75416946411133,56.08918762207031,0.5510202646255493,18.756999969482422
2015-03-19,83.86804962158203,104.46817779541016,61.78190994262695,22.429418563842773,28.50558853149414,37.91398620605469,62.40736389160156,13.043333053588867,10.120573997497559,46.725074768066406,20.31720542907715,28.1138858795166,82.50159454345703,126.95602416992188,18.715740203857422,36.57255935668945,55.00740051269531,0.5594532489776611,18.66200065612793
2015-03-20,84.62177276611328,103.06672668457031,63.36349868774414,22.902664184570312,28.14786720275879,38.12861633300781,62.96784973144531,13.20533275604248,10.21638298034668,47.144981384277344,20.877830505371094,28.17772674560547,83.54844665527344,128.030029296875,18.799224853515625,37.082794189453125,55.09213638305664,0.5654763579368591,18.92449951171875
2015-03-23,84.16011810302734,102.9802017211914,63.563270568847656,22.921924591064453,28.44075584411621,37.991241455078125,62.659576416015625,13.308667182922363,10.30453109741211,46.67924880981445,20.827241897583008,28.19867515563965,84.17655944824219,128.31529235839844,18.821996688842773,37.06550598144531,55.672122955322266,0.5471652150154114,18.75550079345703
2015-03-24,84.31086730957031,102.18433380126953,62.8973388671875,22.85038948059082,28.324487686157227,37.527626037597656,62.67825698852539,13.447999954223633,10.203354835510254,46.16010665893555,21.113876342773438,28.805673599243164,85.05390930175781,128.49143981933594,18.594314575195312,37.1000862121582,55.07909393310547,0.539696455001831,18.704500198364258
2015-03-25,82.31356048583984,100.8175048828125,61.89846420288086,22.3743953704834,27.58445930480957,36.85795974731445,61.39855194091797,12.953332901000977,9.537285804748535,45.51115036010742,21.000064849853516,28.27997589111328,82.67108154296875,126.77145385742188,17.592498779296875,35.85477066040039,55.30066680908203,0.5069292783737183,18.54800033569336
2015-03-26,82.84114837646484,100.56661987304688,61.132633209228516,22.531227111816406,27.776737213134766,36.90947341918945,61.267757415771484,12.694000244140625,9.558748245239258,45.457698822021484,22.450090408325195,28.112388610839844,82.76081848144531,125.90717315673828,17.60767364501953,35.638572692871094,54.948768615722656,0.5052425861358643,18.36750030517578
2015-03-27,82.20051574707031,102.08917236328125,61.2491569519043,22.382654190063477,27.555397033691406,36.608970642089844,61.22105407714844,12.333333015441895,9.827014923095703,45.465328216552734,22.694568634033203,27.80864143371582,83.0499496459961,126.25120544433594,17.410348892211914,35.4310188293457,54.46653366088867,0.5151208639144897,18.527999877929688
2015-03-30,82.59620666503906,104.67576599121094,61.490570068359375,22.707317352294922,28.252948760986328,37.29581832885742,61.33313751220703,12.704667091369629,10.006369590759277,46.541839599609375,23.04865074157715,27.98769760131836,82.95024871826172,127.84542083740234,17.64562225341797,35.42237854003906,55.80244445800781,0.5172891020774841,18.72949981689453
2015-03-31,81.39026641845703,102.3313980102539,60.475013732910156,22.63027572631836,27.819210052490234,37.046836853027344,61.09963607788086,12.584667205810547,9.73273754119873,46.25171661376953,22.504884719848633,27.666492462158203,81.97319030761719,127.11543273925781,17.820178985595703,35.16293716430664,55.39189147949219,0.5042786598205566,18.604999542236328
2015-04-01,81.72000122070312,101.60470581054688,59.54269027709961,22.20656394958496,27.778966903686523,36.86654281616211,60.884796142578125,12.505999565124512,9.629262924194336,46.07495880126953,23.027572631835938,27.40663719177246,81.42484283447266,126.05823516845703,17.630441665649414,35.214813232421875,55.04000473022461,0.506206214427948,18.51300048828125
2015-04-02,81.99323272705078,101.52687072753906,59.301292419433594,22.212066650390625,28.018199920654297,36.72007751464844,60.987545013427734,12.733332633972168,9.582505226135254,46.513031005859375,22.964344024658203,26.998647689819336,81.3151626586914,127.22451782226562,17.97956085205078,34.842952728271484,54.93572998046875,0.5074109435081482,18.612499237060547
2015-04-06,82.28528594970703,101.82097625732422,59.35956954956055,22.283599853515625,28.472049713134766,37.01301574707031,60.903465270996094,13.539999961853027,9.64459228515625,46.47459030151367,23.339492797851562,27.130319595336914,82.1925277709961,127.95443725585938,17.865718841552734,35.93259811401367,55.47662353515625,0.5221080780029297,18.851999282836914
2015-04-07,82.98373413085938,101.51819610595703,59.68421173095703,22.148780822753906,28.17245864868164,37.01301574707031,61.463932037353516,13.550000190734863,9.630793571472168,46.766639709472656,23.267837524414062,27.175708770751953,82.07288360595703,127.3503646850586,17.751874923706055,35.915306091308594,55.88064956665039,0.5266856551170349,18.720500946044922
2015-04-08,84.30516815185547,102.24488067626953,60.05880355834961,22.294607162475586,28.08079719543457,37.14223861694336,62.1178092956543,13.844667434692383,9.718175888061523,46.92035675048828,23.234115600585938,27.374217987060547,82.03299713134766,127.53500366210938,17.60767364501953,35.8201789855957,54.77933883666992,0.5305407643318176,19.059999465942383
2015-04-09,84.05973052978516,102.55632781982422,60.23360824584961,22.24233055114746,28.295427322387695,37.21977996826172,62.061771392822266,14.005999565124512,9.751132011413574,47.24315643310547,23.01492691040039,27.333316802978516,81.92333984375,124.85840606689453,17.789819717407227,35.872066497802734,55.16382598876953,0.5428282618522644,19.177000045776367
2015-04-10,83.5972671508789,102.94559478759766,61.53219223022461,22.190053939819336,28.416156768798828,37.48686599731445,61.96833801269531,14.0600004196167,9.720474243164062,47.4199333190918,23.57975959777832,27.359254837036133,81.79373168945312,125.5548324584961,17.835355758666992,36.079612731933594,55.75684356689453,0.5483700633049011,19.13249969482422
2015-04-13,83.29522705078125,103.26570892333984,61.19921112060547,22.09099578857422,28.36026382446289,37.11640548706055,61.286441802978516,13.985333442687988,9.60780143737793,47.70429229736328,23.145593643188477,27.364242553710938,82.76081848144531,125.03458404541016,17.706342697143555,36.11421203613281,55.61347961425781,0.543310284614563,19.118000030517578
