Date,LLY,ORCL,AAPL,NVDA,MA,AMZN,V,MSFT,UNH,META,JPM,NVO,COST,WMT,TSM,TSLA,AVGO,GOOGL,XOM
2016-08-25,67.53031158447266,36.09683609008789,24.77823257446289,1.5134519338607788,91.09092712402344,37.96099853515625,75.83082580566406,52.36419677734375,121.35986328125,123.51809692382812,52.6146240234375,20.289566040039062,140.61285400390625,20.455045700073242,23.23659896850586,14.730667114257812,13.703615188598633,39.46726989746094,60.04469680786133
2016-08-26,67.72941589355469,36.23735809326172,24.633121490478516,1.525750756263733,91.92952728271484,38.45000076293945,76.06683349609375,52.238162994384766,120.75883483886719,124.58488464355469,52.73408889770508,20.306888580322266,139.8196258544922,20.43207359313965,23.26909828186035,14.666000366210938,13.790802955627441,39.56303405761719,59.91424560546875
2016-08-29,68.04106140136719,36.28125762939453,24.6054744720459,1.5247668027877808,92.22494506835938,38.56449890136719,76.35011291503906,52.30119705200195,121.3333740234375,126.16014862060547,53.3154296875,20.37618064880371,139.86224365234375,20.506746292114258,23.317848205566406,14.346667289733887,13.809480667114258,39.69271469116211,60.30558395385742
2016-08-30,67.32254791259766,36.28125762939453,24.416595458984375,1.5159120559692383,92.52037048339844,38.37900161743164,76.63330841064453,52.112152099609375,120.9797592163086,125.46224212646484,53.753414154052734,20.410825729370117,138.13943481445312,20.480899810791016,23.252851486206055,14.089332580566406,13.77834701538086,39.49819564819336,60.08588409423828
2016-08-31,67.30525207519531,36.20222473144531,24.439620971679688,1.5087782144546509,92.0820083618164,38.45800018310547,76.37840270996094,51.72506332397461,120.25497436523438,125.74140930175781,53.753414154052734,20.2332706451416,138.25025939941406,20.51823616027832,23.350345611572266,14.133999824523926,13.733195304870605,39.39495086669922,59.825008392333984
2016-09-01,66.8551025390625,36.149532318115234,24.584745407104492,1.5532994270324707,93.0254135131836,38.53099822998047,76.75605010986328,51.842079162597656,119.98095703125,125.79125213623047,53.5224609375,20.068702697753906,133.23509216308594,20.920324325561523,23.529090881347656,13.38466739654541,13.785351753234863,39.47226333618164,59.619041442871094
2016-09-02,66.52615356445312,36.228572845458984,24.815088272094727,1.5380489826202393,93.28268432617188,38.62200164794922,77.41692352294922,51.91410446166992,120.74996948242188,126.13024139404297,53.745452880859375,19.834836959838867,134.7447509765625,20.822675704956055,23.675334930419922,13.185333251953125,13.47553539276123,39.74508285522461,60.01723098754883
2016-09-06,67.963134765625,36.228572845458984,24.808176040649414,1.5525611639022827,94.14035034179688,39.44350051879883,77.91732788085938,51.86009216308594,120.18425750732422,129.340576171875,53.705631256103516,19.921451568603516,134.81298828125,20.966276168823242,23.95969581604004,13.522000312805176,13.31906795501709,40.30120849609375,60.806766510009766
2016-09-07,68.03240203857422,36.228572845458984,24.960208892822266,1.5296858549118042,94.88362121582031,39.2239990234375,78.58760833740234,51.90510559082031,119.86904907226562,130.65660095214844,53.482635498046875,19.87381362915039,132.74891662597656,20.696300506591797,24.227807998657227,13.447333335876465,13.147808074951172,40.299713134765625,60.580204010009766
2016-09-08,69.15776062011719,35.763099670410156,24.306028366088867,1.5407544374465942,95.27432250976562,39.202999114990234,78.33271026611328,51.69805908203125,120.26863861083984,129.8789520263672,53.5543212890625,19.89980125427246,130.89808654785156,20.630237579345703,24.203439712524414,13.157333374023438,13.107328414916992,40.0428466796875,61.13630294799805
2016-09-09,67.72941589355469,35.15708541870117,23.755496978759766,1.4640121459960938,93.53047943115234,38.00699996948242,76.78437042236328,50.59982681274414,118.65248107910156,126.71846771240234,53.07651138305664,19.0726261138916,128.53549194335938,20.190807342529297,23.22848129272461,12.964667320251465,12.515719413757324,39.32661819458008,59.619041442871094
2016-09-12,68.45655059814453,35.72796630859375,24.28759765625,1.494266390800476,95.39820098876953,38.574501037597656,78.33271026611328,51.35598373413086,120.34851837158203,128.30369567871094,53.403011322021484,19.964763641357422,129.37982177734375,20.661836624145508,23.553466796875,13.220000267028809,12.803741455078125,39.84234619140625,59.92800521850586
2016-09-13,67.93717956542969,35.2888298034668,24.865768432617188,1.4726215600967407,94.71211242675781,38.050498962402344,77.31306457519531,50.887882232666016,118.94552612304688,126.82813262939453,52.98094940185547,19.852161407470703,128.56959533691406,20.523983001708984,23.147226333618164,13.069999694824219,12.862900733947754,39.338592529296875,58.4999885559082
2016-09-14,67.77271270751953,35.350311279296875,25.745685577392578,1.4856573343276978,94.0641098022461,38.054500579833984,76.93541717529297,50.644840240478516,118.71466827392578,127.3864517211914,52.87743377685547,19.94310760498047,128.52694702148438,20.541210174560547,23.252851486206055,13.093999862670898,13.203076362609863,39.425376892089844,58.08119201660156
2016-09-15,68.23148345947266,35.88604736328125,26.620994567871094,1.5419847965240479,94.78833770751953,38.484500885009766,77.42636108398438,51.48202896118164,120.41958618164062,127.96472930908203,53.06855010986328,20.025392532348633,130.21572875976562,20.793954849243164,23.70783042907715,13.361332893371582,13.485726356506348,39.962547302246094,58.410743713378906
2016-09-16,68.21418762207031,34.18220520019531,26.47127342224121,1.5456739664077759,94.68352508544922,38.92599868774414,77.48299407958984,51.53602981567383,122.95922088623047,128.6825714111328,52.415550231933594,19.973421096801758,129.94276428222656,20.928943634033203,23.48846435546875,13.69333267211914,13.370169639587402,39.799949645996094,57.68987274169922
2016-09-19,68.52582550048828,34.4544792175293,26.162609100341797,1.5660898685455322,94.98844909667969,38.755001068115234,77.8984146118164,51.247962951660156,122.25769805908203,128.26380920410156,52.710201263427734,19.804523468017578,129.4651336669922,20.704919815063477,24.317180633544922,13.755999565124512,13.330349922180176,39.671268463134766,57.55256271362305
2016-09-20,69.14910888671875,34.31394958496094,26.160310745239258,1.5518232583999634,95.76031494140625,39.01100158691406,77.8700942993164,51.13994598388672,122.07124328613281,128.2538604736328,52.925209045410156,20.02106285095215,129.78924560546875,20.670454025268555,24.292810440063477,13.642666816711426,13.135151863098145,39.89022445678711,56.666927337646484
2016-09-21,70.00609588623047,34.70038604736328,26.155702590942383,1.5953601598739624,96.49407958984375,39.48699951171875,78.5687255859375,51.99512481689453,124.2379150390625,129.5499267578125,53.227813720703125,19.938777923583984,130.2413330078125,20.733638763427734,24.780288696289062,13.6813325881958,13.260074615478516,40.152076721191406,57.18870162963867
2016-09-22,70.36969757080078,34.70038604736328,26.402170181274414,1.5992954969406128,97.3135986328125,40.23500061035156,78.70091247558594,52.049129486083984,125.24132537841797,129.6895294189453,53.66582107543945,19.735231399536133,130.62513732910156,20.756620407104492,24.91028594970703,13.76200008392334,13.182779312133789,40.69673156738281,57.35345458984375
2016-09-23,70.25716400146484,34.4544792175293,25.96221160888672,1.5975733995437622,96.87528991699219,40.287498474121094,77.92674255371094,51.69805908203125,124.77067565917969,127.57588958740234,53.5543212890625,19.436410903930664,130.0963592529297,20.77959442138672,24.471553802490234,13.829999923706055,13.011788368225098,40.64735412597656,57.291683197021484
2016-09-26,68.83744812011719,34.278812408447266,26.001367568969727,1.5825693607330322,96.39878845214844,39.95800018310547,77.2375259399414,51.22096252441406,124.06920623779297,126.9278335571289,52.383689880371094,19.24152946472168,128.95338439941406,20.569927215576172,24.244062423706055,13.932666778564453,13.014912605285645,40.03337097167969,57.02394104003906
2016-09-27,70.01476287841797,34.515953063964844,26.04973793029785,1.6366828680038452,96.6751480102539,40.80550003051758,77.56800079345703,52.16615295410156,125.01931762695312,128.30369567871094,52.84557342529297,18.990341186523438,128.32228088378906,20.773853302001953,24.699045181274414,13.720666885375977,13.340497016906738,40.436370849609375,57.147491455078125
2016-09-28,69.86759185791016,34.6389045715332,26.247840881347656,1.6425859928131104,96.73230743408203,41.43600082397461,78.33271026611328,52.238162994384766,124.68193054199219,128.84207153320312,53.124305725097656,18.942705154418945,127.4352035522461,20.618755340576172,24.642168045043945,13.751333236694336,13.328004837036133,40.4029541015625,59.66024398803711
2016-09-29,69.02792358398438,34.35785675048828,25.840124130249023,1.6578361988067627,95.8746566772461,41.45249938964844,77.3414077758789,51.67105484008789,122.82601165771484,127.70549011230469,52.28016662597656,18.102537155151367,125.79759979248047,20.31431770324707,24.699045181274414,13.380000114440918,13.465422630310059,40.032875061035156,59.358158111572266
2016-09-30,69.47807312011719,34.49837875366211,26.040531158447266,1.6853846311569214,96.98008728027344,41.865501403808594,78.07778930664062,51.8510856628418,124.31779479980469,127.88495635986328,53.02873229980469,18.011592864990234,130.07923889160156,20.713529586791992,24.853410720825195,13.60200023651123,13.470108985900879,40.103694915771484,59.921146392822266
2016-10-03,70.11862182617188,34.24368667602539,25.918441772460938,1.683663249015808,97.08489990234375,41.83700180053711,78.22886657714844,51.689048767089844,122.97699737548828,128.38345336914062,52.965030670166016,17.808048248291016,128.79989624023438,20.68194007873535,24.959028244018555,14.24666690826416,13.278817176818848,39.9201545715332,59.76323699951172
2016-10-04,70.2138671875,34.138301849365234,26.029010772705078,1.6799737215042114,96.45597076416016,41.701499938964844,78.10613250732422,51.52702713012695,122.68392181396484,127.8051986694336,53.4222412109375,17.59583854675293,128.3478240966797,20.607271194458008,24.690919876098633,14.093999862670898,13.199176788330078,40.04035186767578,59.21398162841797
2016-10-05,70.76790618896484,34.384220123291016,26.040531158447266,1.67825186252594,97.76395416259766,42.21799850463867,78.69145202636719,51.88711166381836,122.18668365478516,128.0843505859375,54.296566009521484,17.981277465820312,127.92134857177734,20.584293365478516,24.804662704467773,13.897333145141602,13.545062065124512,39.962547302246094,59.72887420654297
2016-10-06,70.52549743652344,34.138301849365234,26.234012603759766,1.656360149383545,98.27948760986328,42.08300018310547,78.70091247558594,51.97712707519531,121.1832275390625,128.35354614257812,54.440956115722656,17.695449829101562,127.48638916015625,19.92083740234375,24.999658584594727,13.399999618530273,13.600502014160156,40.05481719970703,59.75638198852539
2016-10-07,71.06221008300781,34.12947082519531,26.273174285888672,1.6443082094192505,97.62073516845703,41.971500396728516,78.24775695800781,52.031131744384766,121.35198211669922,128.60279846191406,54.63346862792969,17.639148712158203,127.92991638183594,19.731279373168945,25.332767486572266,13.107333183288574,13.60206127166748,39.93661117553711,59.550392150878906
2016-10-10,71.90190887451172,34.05012512207031,26.7315616607666,1.6504565477371216,98.00264739990234,42.08549880981445,78.47431945800781,52.247169494628906,122.61289978027344,129.8490447998047,55.05860137939453,17.574190139770508,128.17727661132812,19.524490356445312,25.414012908935547,13.396666526794434,13.645783424377441,40.60794448852539,60.7175178527832
2016-10-11,70.81982421875,33.512298583984375,26.789146423339844,1.6265982389450073,96.76148986816406,41.54999923706055,77.45468139648438,51.48202896118164,119.65593719482422,128.49313354492188,54.79389953613281,17.227724075317383,128.79989624023438,19.35503578186035,24.9671573638916,13.34000015258789,13.364702224731445,40.378517150878906,60.236934661865234
2016-10-12,69.69447326660156,33.547569274902344,27.028703689575195,1.6339772939682007,96.77103424072266,41.704498291015625,77.65293884277344,51.40999984741211,119.96670532226562,128.66261291503906,54.649513244628906,17.14111328125,128.33078002929688,19.375139236450195,25.470890045166016,13.434000015258789,13.31004810333252,40.48824691772461,59.81813430786133
2016-10-13,69.25299072265625,33.52995300292969,26.94577980041504,1.6074122190475464,96.09318542480469,41.4640007019043,77.294189453125,51.238956451416016,119.15866088867188,127.4363021850586,54.33668899536133,17.180089950561523,128.1260528564453,19.596290588378906,24.804662704467773,13.349332809448242,13.190589904785156,40.10469436645508,59.426815032958984
2016-10-14,68.62106323242188,33.86498260498047,27.095502853393555,1.6231544017791748,96.312744140625,41.14799880981445,77.84175872802734,51.689048767089844,118.91889190673828,127.49612426757812,54.160213470458984,17.14111328125,128.06634521484375,19.65947723388672,24.91028594970703,13.100666999816895,13.280376434326172,40.1306266784668,59.4130973815918
2016-10-17,67.98045349121094,33.759185791015625,27.077085494995117,1.6138077974319458,96.28414154052734,40.647499084472656,77.55854034423828,51.50901794433594,119.10537719726562,127.15714263916016,53.879451751708984,17.465919494628906,126.82962799072266,19.59341812133789,24.83716583251953,12.93066692352295,13.185903549194336,40.24235534667969,59.4130973815918
2016-10-18,68.188232421875,33.87379455566406,27.058652877807617,1.6384047269821167,97.1242904663086,40.88249969482422,77.02040100097656,51.90510559082031,127.3281021118164,128.18405151367188,54.304595947265625,17.565521240234375,127.17933654785156,19.780105590820312,25.072786331176758,13.273332595825195,13.442777633666992,40.97304153442383,59.57097625732422
2016-10-19,68.00640869140625,33.81207275390625,26.97803497314453,1.6349611282348633,98.07901000976562,40.884498596191406,78.18165588378906,51.7880744934082,128.19827270507812,129.71942138671875,54.825965881347656,17.53520965576172,127.46927642822266,19.785850524902344,25.170272827148438,13.570667266845703,13.419357299804688,41.23988342285156,59.84560775756836
2016-10-20,68.16223907470703,33.58283996582031,26.964210510253906,1.665953278541565,97.90716552734375,40.51599884033203,77.88895416259766,51.53602981567383,128.8199005126953,129.60975646972656,54.753787994384766,17.773399353027344,127.97252655029297,19.73989486694336,25.235271453857422,13.273332595825195,13.53959846496582,40.98002624511719,59.87307357788086
2016-10-21,67.7380599975586,33.4417724609375,26.858253479003906,1.6612800359725952,98.19357299804688,40.949501037597656,77.7473373413086,53.70549392700195,129.0863037109375,131.67355346679688,54.93827438354492,17.97261619567871,127.0599136352539,19.62788963317871,25.25151824951172,13.339332580566406,13.50133991241455,41.101226806640625,59.46800994873047
2016-10-24,67.14942169189453,33.74154281616211,27.10011100769043,1.7392522096633911,98.51818084716797,41.90449905395508,78.52153015136719,54.9117546081543,128.4824981689453,132.87989807128906,55.24308776855469,17.67379379272461,129.74661254882812,19.872011184692383,25.519638061523438,13.517333030700684,13.784764289855957,41.683780670166016,59.667110443115234
2016-10-25,67.30525207519531,33.82090377807617,27.238317489624023,1.7677850723266602,98.22221374511719,41.75899887084961,77.44523620605469,54.902748107910156,127.6744155883789,131.89288330078125,55.18694305419922,17.465919494628906,128.78285217285156,19.92083740234375,25.633384704589844,13.489333152770996,13.558333396911621,41.325172424316406,59.53667449951172
2016-10-26,66.44824981689453,33.77680969238281,26.62560272216797,1.7749179601669312,98.54679870605469,41.12950134277344,77.18089294433594,54.57866668701172,126.29802703857422,130.64663696289062,55.4516487121582,17.426944732666016,128.77427673339844,19.98689842224121,25.357141494750977,13.482666969299316,13.507586479187012,41.00346755981445,59.790679931640625
2016-10-27,65.9288558959961,33.69746780395508,26.36992073059082,1.7385143041610718,98.90961456298828,40.917999267578125,77.3414077758789,54.10157012939453,126.04053497314453,129.3007049560547,55.5318717956543,17.730091094970703,128.6719512939453,20.055828094482422,24.999658584594727,13.600666999816895,13.448248863220215,40.76655578613281,59.67396545410156
2016-10-28,64.517822265625,33.65336990356445,26.194856643676758,1.7355629205703735,102.06021118164062,38.816001892089844,77.62464141845703,53.89453125,124.62861633300781,130.8958740234375,55.435604095458984,15.44345760345459,127.73374938964844,20.101781845092773,24.999658584594727,13.33133316040039,13.222599029541016,40.87678146362305,58.20477294921875
2016-10-31,63.92049789428711,33.87379455566406,26.15339469909668,1.7503212690353394,102.17478942871094,39.49100112915039,77.8984146118164,53.939537048339844,125.49882507324219,130.59678649902344,55.5559196472168,15.391486167907715,126.12165069580078,20.110395431518555,25.26777458190918,13.182000160217285,13.295211791992188,40.39497756958008,57.20242691040039
2016-11-01,63.176021575927734,33.909061431884766,25.68118667602539,1.6984213590621948,100.2080307006836,39.27050018310547,77.05815124511719,53.831512451171875,123.81170654296875,129.11126708984375,55.32330322265625,15.491094589233398,125.08964538574219,19.903606414794922,24.950904846191406,12.719332695007324,13.179657936096191,40.17451858520508,57.42900466918945
2016-11-02,62.890380859375,33.52995300292969,25.704221725463867,1.6912882328033447,99.29151916503906,38.27799987792969,76.07630157470703,53.498443603515625,123.4120864868164,126.78824615478516,55.090694427490234,15.257234573364258,125.14102172851562,19.946693420410156,24.690919876098633,12.534667015075684,13.473233222961426,39.32362747192383,57.291683197021484
2016-11-03,62.42292404174805,33.77680969238281,25.42870330810547,1.671610713005066,99.08145904541016,38.35150146484375,76.14238739013672,53.30040740966797,122.39089965820312,119.63977813720703,54.850040435791016,15.040696144104004,123.58389282226562,19.99838638305664,24.601545333862305,12.494667053222656,13.506804466247559,39.01289749145508,57.43585205078125
2016-11-04,62.75188446044922,33.750362396240234,25.19948959350586,1.6620179414749146,98.3654556274414,37.752498626708984,75.86860656738281,52.85031509399414,122.28434753417969,120.38752746582031,54.352718353271484,14.876128196716309,121.6931381225586,19.863393783569336,24.569046020507812,12.704000473022461,13.442777633666992,38.95853042602539,57.37405776977539
